VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee,cbd_congestion_fee
2,2025-08-02 01:12:21,2025-08-02 01:33:19,1,3.51,1,N,249,107,1,21.9,1.0,0.5,5.53,0.0,1.0,33.18,2.5,0.0,0.75
2,2025-08-02 01:14:30,2025-08-02 01:46:14,1,5.52,1,N,79,238,4,31.7,1.0,0.5,0.0,0.0,1.0,37.45,2.5,0.0,0.75
2,2025-08-02 01:24:27,2025-08-02 01:35:37,3,1.94,1,N,158,164,1,12.1,1.0,0.5,3.57,0.0,1.0,21.42,2.5,0.0,0.75
2,2025-08-02 01:31:14,2025-08-02 01:44:55,3,2.19,1,N,144,90,1,14.2,1.0,0.5,3.99,0.0,1.0,23.94,2.5,0.0,0.75
1,2025-08-02 01:32:48,2025-08-02 01:38:12,1,0.9,1,N,186,162,1,6.5,4.25,0.5,2.45,0.0,1.0,14.7,2.5,0.0,0.75
2,2025-08-02 01:40:07,2025-08-02 01:46:56,1,1.07,1,N,90,107,1,8.6,1.0,0.5,1.0,0.0,1.0,15.35,2.5,0.0,0.75
2,2025-08-02 01:51:42,2025-08-02 02:08:28,2,5.06,1,N,79,263,1,24.7,1.0,0.5,6.09,0.0,1.0,36.54,2.5,0.0,0.75
2,2025-08-02 01:57:10,2025-08-02 02:09:27,1,1.65,1,N,79,211,1,12.8,1.0,0.5,0.1,0.0,1.0,18.65,2.5,0.0,0.75
2,2025-08-02 02:28:04,2025-08-02 03:00:18,1,4.04,1,N,164,7,1,31.0,1.0,0.5,1.0,0.0,1.0,37.75,2.5,0.0,0.75
2,2025-08-02 02:39:52,2025-08-02 02:46:52,1,0.99,1,N,234,249,1,8.6,1.0,0.5,2.0,0.0,1.0,16.35,2.5,0.0,0.75
2,2025-08-02 02:44:21,2025-08-02 02:52:24,2,2.03,1,N,79,170,1,10.7,1.0,0.5,2.5,0.0,1.0,18.95,2.5,0.0,0.75
2,2025-08-02 02:45:32,2025-08-02 02:59:27,1,2.91,1,N,234,87,1,15.6,1.0,0.5,4.27,0.0,1.0,25.62,2.5,0.0,0.75
2,2025-08-02 02:50:25,2025-08-02 03:01:10,1,1.73,1,N,211,4,1,12.1,1.0,0.5,1.5,0.0,1.0,19.35,2.5,0.0,0.75
1,2025-08-02 03:16:45,2025-08-02 03:38:53,1,4.7,1,N,48,112,1,22.6,4.25,0.5,5.65,0.0,1.0,34.0,2.5,0.0,0.75
2,2025-08-02 04:02:35,2025-08-02 04:09:13,1,1.9,1,N,263,75,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0,0.0
2,2025-08-02 04:10:20,2025-08-02 04:13:36,2,0.3,1,N,230,230,2,5.1,1.0,0.5,0.0,0.0,1.0,10.85,2.5,0.0,0.75
2,2025-08-02 07:16:32,2025-08-02 07:20:22,1,1.03,1,N,113,186,1,7.2,0.0,0.5,2.39,0.0,1.0,14.34,2.5,0.0,0.75
2,2025-08-02 07:48:32,2025-08-02 07:53:38,1,0.77,1,N,234,68,1,7.2,0.0,0.5,2.39,0.0,1.0,14.34,2.5,0.0,0.75
2,2025-08-02 08:04:32,2025-08-02 08:10:33,2,1.09,1,N,170,107,1,7.9,0.0,0.5,3.16,0.0,1.0,15.81,2.5,0.0,0.75
1,2025-08-02 08:42:04,2025-08-02 09:00:10,1,9.5,1,N,138,162,1,37.3,10.0,0.5,11.15,6.94,1.0,66.89,2.5,1.75,0.75
2,2025-08-02 08:57:20,2025-08-02 09:09:18,1,2.54,1,N,75,237,2,14.2,0.0,0.5,0.0,0.0,1.0,18.95,2.5,0.0,0.75
2,2025-08-02 09:09:59,2025-08-02 09:25:19,1,4.13,1,N,263,68,1,19.8,0.0,0.5,4.91,0.0,1.0,29.46,2.5,0.0,0.75
2,2025-08-02 09:49:17,2025-08-02 10:05:35,1,7.65,1,N,138,263,1,30.3,5.0,0.5,9.25,6.94,1.0,57.24,2.5,1.75,0.0
2,2025-08-02 09:53:51,2025-08-02 10:02:21,2,1.27,1,N,113,231,1,10.0,0.0,0.5,3.69,0.0,1.0,18.44,2.5,0.0,0.75
2,2025-08-02 10:17:43,2025-08-02 10:32:31,1,3.27,1,N,161,75,2,17.0,0.0,0.5,0.0,0.0,1.0,21.75,2.5,0.0,0.75
2,2025-08-02 10:23:17,2025-08-02 10:35:31,2,2.04,1,N,162,237,1,12.8,0.0,0.5,2.0,0.0,1.0,19.55,2.5,0.0,0.75
2,2025-08-02 10:40:06,2025-08-02 10:46:45,2,1.47,1,N,239,43,2,10.0,0.0,0.5,0.0,0.0,1.0,14.0,2.5,0.0,0.0
1,2025-08-02 10:41:39,2025-08-02 10:58:37,1,2.1,1,N,230,90,1,15.6,3.25,0.5,5.1,0.0,1.0,25.45,2.5,0.0,0.75
2,2025-08-02 11:01:59,2025-08-02 11:14:03,1,1.17,1,N,261,211,1,12.1,0.0,0.5,4.21,0.0,1.0,21.06,2.5,0.0,0.75
2,2025-08-02 11:16:52,2025-08-02 11:29:13,1,1.06,1,N,230,164,2,12.1,0.0,0.5,0.0,0.0,1.0,16.85,2.5,0.0,0.75
2,2025-08-02 11:24:39,2025-08-02 11:47:48,1,3.68,1,N,114,263,1,22.6,0.0,0.5,4.1,0.0,1.0,31.45,2.5,0.0,0.75
2,2025-08-02 11:28:18,2025-08-02 12:10:01,2,17.5,2,N,132,234,1,70.0,0.0,0.5,12.0,6.94,1.0,95.44,2.5,1.75,0.75
2,2025-08-02 11:28:38,2025-08-02 11:36:24,2,1.5,1,N,140,236,1,10.0,0.0,0.5,2.8,0.0,1.0,16.8,2.5,0.0,0.0
1,2025-08-02 11:36:50,2025-08-02 12:09:58,1,4.5,1,N,43,144,1,28.2,3.25,0.5,6.6,0.0,1.0,39.55,2.5,0.0,0.75
1,2025-08-02 11:43:56,2025-08-02 11:53:49,1,1.2,1,N,107,4,1,10.7,3.25,0.5,3.05,0.0,1.0,18.5,2.5,0.0,0.75
2,2025-08-02 12:04:43,2025-08-02 12:13:36,2,1.43,1,N,186,158,1,10.7,0.0,0.5,2.0,0.0,1.0,17.45,2.5,0.0,0.75
2,2025-08-02 12:15:14,2025-08-02 12:25:21,1,2.12,1,N,151,237,2,12.8,0.0,0.5,0.0,0.0,1.0,16.8,2.5,0.0,0.0
2,2025-08-02 12:19:31,2025-08-02 12:23:05,2,0.75,1,N,90,249,1,5.8,0.0,0.5,3.17,0.0,1.0,13.72,2.5,0.0,0.75
2,2025-08-02 12:26:47,2025-08-02 12:26:53,1,0.02,5,N,231,231,1,40.0,0.0,0.0,8.85,0.0,1.0,53.1,2.5,0.0,0.75
2,2025-08-02 12:36:32,2025-08-02 12:44:54,1,0.79,1,N,235,18,2,8.6,0.0,0.5,0.0,0.0,1.0,10.1,0.0,0.0,0.0
2,2025-08-02 12:43:18,2025-08-02 12:56:51,1,2.4,1,N,236,50,1,14.9,0.0,0.5,2.0,0.0,1.0,21.65,2.5,0.0,0.75
2,2025-08-02 12:54:24,2025-08-02 13:02:46,1,1.39,1,N,75,151,1,10.7,0.0,0.5,2.44,0.0,1.0,14.64,0.0,0.0,0.0
2,2025-08-02 13:08:50,2025-08-02 13:15:07,1,1.45,1,N,140,263,2,8.6,0.0,0.5,0.0,0.0,1.0,12.6,2.5,0.0,0.0
2,2025-08-02 13:16:31,2025-08-02 13:20:02,1,0.79,1,N,43,230,2,5.8,0.0,0.5,0.0,0.0,1.0,10.55,2.5,0.0,0.75
2,2025-08-02 13:23:09,2025-08-02 13:32:42,1,1.03,1,N,236,237,1,10.0,0.0,0.5,2.1,0.0,1.0,16.1,2.5,0.0,0.0
1,2025-08-02 13:25:24,2025-08-02 13:53:10,1,4.3,1,N,186,87,1,25.4,3.25,0.5,6.05,0.0,1.0,36.2,2.5,0.0,0.75
2,2025-08-02 13:27:42,2025-08-02 13:52:25,2,5.48,1,N,140,211,1,30.3,0.0,0.5,0.0,0.0,1.0,35.05,2.5,0.0,0.75
2,2025-08-02 13:47:45,2025-08-02 14:11:15,1,10.32,1,N,132,129,1,40.8,0.0,0.5,12.69,0.0,1.0,56.74,0.0,1.75,0.0
2,2025-08-02 13:49:07,2025-08-02 13:59:30,1,1.16,1,N,162,186,1,10.7,0.0,0.5,3.0,0.0,1.0,18.45,2.5,0.0,0.75
2,2025-08-02 14:00:03,2025-08-02 14:05:37,1,0.83,1,N,170,48,1,7.2,0.0,0.5,2.39,0.0,1.0,14.34,2.5,0.0,0.75
2,2025-08-02 14:03:39,2025-08-02 14:12:43,1,1.3,1,N,48,239,1,10.0,0.0,0.5,0.0,0.0,1.0,14.75,2.5,0.0,0.75
2,2025-08-02 14:17:24,2025-08-02 14:24:27,1,1.34,1,N,162,140,1,8.6,0.0,0.5,4.0,0.0,1.0,17.35,2.5,0.0,0.75
2,2025-08-02 14:18:40,2025-08-02 14:26:59,1,1.25,1,N,249,234,1,10.0,0.0,0.5,3.69,0.0,1.0,18.44,2.5,0.0,0.75
2,2025-08-02 14:23:18,2025-08-02 14:42:59,2,5.46,1,N,79,25,1,26.8,0.0,0.5,1.0,0.0,1.0,32.55,2.5,0.0,0.75
1,2025-08-02 14:30:05,2025-08-02 14:57:00,1,2.5,1,N,107,231,1,22.6,3.25,0.5,5.45,0.0,1.0,32.8,2.5,0.0,0.75
2,2025-08-02 14:34:03,2025-08-02 14:39:35,2,0.91,1,N,246,246,1,7.9,0.0,0.5,2.53,0.0,1.0,15.18,2.5,0.0,0.75
2,2025-08-02 14:45:50,2025-08-02 15:05:52,1,2.11,1,N,43,161,1,18.4,0.0,0.5,5.0,0.0,1.0,28.15,2.5,0.0,0.75
2,2025-08-02 14:47:33,2025-08-02 14:58:29,1,1.83,1,N,239,24,1,12.8,0.0,0.5,3.36,0.0,1.0,20.16,2.5,0.0,0.0
2,2025-08-02 14:54:15,2025-08-02 15:12:35,2,8.53,1,N,138,229,1,33.1,5.0,0.5,9.96,6.94,1.0,61.5,2.5,1.75,0.75
2,2025-08-02 15:00:55,2025-08-02 15:47:07,2,16.05,2,N,141,132,1,70.0,0.0,0.5,14.95,0.0,1.0,89.7,2.5,0.0,0.75
2,2025-08-02 15:01:09,2025-08-02 15:16:25,1,1.51,1,N,237,142,1,14.2,0.0,0.5,3.79,0.0,1.0,22.74,2.5,0.0,0.75
2,2025-08-02 15:10:37,2025-08-02 15:29:14,1,8.55,1,N,138,116,1,35.2,5.0,0.5,9.73,6.94,1.0,60.12,0.0,1.75,0.0
2,2025-08-02 15:15:47,2025-08-02 15:45:30,2,9.29,1,N,164,138,1,43.6,5.0,0.5,9.04,6.94,1.0,69.33,2.5,0.0,0.75
1,2025-08-02 15:35:33,2025-08-02 16:04:32,2,3.0,1,N,140,186,1,24.0,3.25,0.5,5.75,0.0,1.0,34.5,2.5,0.0,0.75
2,2025-08-02 15:55:24,2025-08-02 16:19:27,1,0.87,1,N,186,230,1,19.8,0.0,0.5,3.68,0.0,1.0,28.23,2.5,0.0,0.75
2,2025-08-02 16:00:39,2025-08-02 16:10:28,2,1.93,1,N,234,246,1,12.1,0.0,0.5,0.0,0.0,1.0,16.85,2.5,0.0,0.75
2,2025-08-02 16:02:01,2025-08-02 16:04:24,1,0.51,1,N,229,141,1,4.4,0.0,0.5,1.83,0.0,1.0,10.98,2.5,0.0,0.75
2,2025-08-02 16:10:05,2025-08-02 17:04:06,2,18.27,2,N,132,229,1,70.0,0.0,0.5,14.95,0.0,1.0,91.45,2.5,1.75,0.75
2,2025-08-02 16:18:04,2025-08-02 16:27:44,2,1.21,1,N,237,161,1,10.7,0.0,0.5,3.09,0.0,1.0,18.54,2.5,0.0,0.75
2,2025-08-02 16:31:58,2025-08-02 16:57:38,1,5.4,1,N,79,75,1,28.9,0.0,0.5,8.41,0.0,1.0,42.06,2.5,0.0,0.75
2,2025-08-02 16:32:47,2025-08-02 16:59:52,1,5.83,1,N,43,114,1,30.3,0.0,0.5,5.26,0.0,1.0,40.31,2.5,0.0,0.75
1,2025-08-02 16:44:34,2025-08-02 17:01:52,1,3.0,1,N,186,87,2,17.7,3.25,0.5,0.0,0.0,1.0,22.45,2.5,0.0,0.75
2,2025-08-02 16:54:36,2025-08-02 16:59:33,2,1.25,1,N,142,238,1,7.9,0.0,0.5,2.38,0.0,1.0,14.28,2.5,0.0,0.0
2,2025-08-02 16:57:50,2025-08-02 16:57:58,1,0.01,1,N,132,132,4,3.0,0.0,0.5,0.0,0.0,1.0,6.25,0.0,1.75,0.0
2,2025-08-02 17:01:56,2025-08-02 17:18:09,1,2.95,1,N,43,50,1,17.7,0.0,0.5,4.49,0.0,1.0,26.94,2.5,0.0,0.75
2,2025-08-02 17:03:49,2025-08-02 17:59:34,1,19.55,2,N,132,113,1,70.0,0.0,0.5,5.0,6.94,1.0,88.44,2.5,1.75,0.75
2,2025-08-02 17:03:57,2025-08-02 17:08:36,1,0.95,1,N,234,90,1,7.2,0.0,0.5,2.39,0.0,1.0,14.34,2.5,0.0,0.75
1,2025-08-02 17:18:32,2025-08-02 17:23:08,1,0.7,1,N,68,246,1,5.8,3.25,0.5,2.0,0.0,1.0,12.55,2.5,0.0,0.75
2,2025-08-02 17:26:42,2025-08-02 17:31:52,1,0.61,1,N,234,107,1,6.5,0.0,0.5,2.25,0.0,1.0,13.5,2.5,0.0,0.75
2,2025-08-02 17:41:56,2025-08-02 18:09:50,1,5.64,1,N,142,4,2,29.6,0.0,0.5,0.0,0.0,1.0,34.35,2.5,0.0,0.75
2,2025-08-02 17:45:21,2025-08-02 17:53:03,4,1.44,1,N,162,237,1,10.0,0.0,0.5,2.95,0.0,1.0,17.7,2.5,0.0,0.75
1,2025-08-02 17:52:54,2025-08-02 17:56:01,1,0.5,1,N,186,90,1,5.1,3.25,0.5,1.0,0.0,1.0,10.85,2.5,0.0,0.75
2,2025-08-02 18:12:42,2025-08-02 18:22:51,1,1.1,1,N,107,114,1,10.7,0.0,0.5,2.32,0.0,1.0,17.77,2.5,0.0,0.75
2,2025-08-02 18:13:22,2025-08-02 18:18:56,1,0.78,1,N,90,249,1,7.2,0.0,0.5,1.0,0.0,1.0,12.95,2.5,0.0,0.75
2,2025-08-02 18:14:21,2025-08-02 18:41:52,1,8.0,1,N,100,116,1,38.0,0.0,0.5,0.03,0.0,1.0,42.78,2.5,0.0,0.75
2,2025-08-02 18:19:32,2025-08-02 18:43:08,1,5.01,1,N,186,24,1,28.2,0.0,0.5,9.89,0.0,1.0,42.84,2.5,0.0,0.75
2,2025-08-02 18:25:55,2025-08-02 18:26:43,1,0.14,1,N,141,141,2,3.0,0.0,0.5,0.0,0.0,1.0,7.0,2.5,0.0,0.0
2,2025-08-02 18:32:07,2025-08-02 18:37:13,2,0.94,1,N,79,236,1,7.2,0.0,0.5,2.39,0.0,1.0,14.34,2.5,0.0,0.75
2,2025-08-02 18:57:47,2025-08-02 19:03:54,1,0.85,1,N,113,79,1,7.9,0.0,0.5,2.53,0.0,1.0,15.18,2.5,0.0,0.75
2,2025-08-02 19:11:10,2025-08-02 19:20:32,2,1.73,1,N,237,229,1,10.7,0.0,0.5,3.09,0.0,1.0,18.54,2.5,0.0,0.75
2,2025-08-02 19:13:09,2025-08-02 19:25:31,1,1.76,1,N,234,48,1,12.8,0.0,0.5,4.39,0.0,1.0,21.94,2.5,0.0,0.75
2,2025-08-02 19:19:23,2025-08-02 19:24:06,2,0.85,1,N,79,137,1,7.2,0.0,0.5,2.39,0.0,1.0,14.34,2.5,0.0,0.75
2,2025-08-02 19:30:29,2025-08-02 19:41:37,1,2.06,1,N,164,114,1,12.1,0.0,0.5,2.53,0.0,1.0,19.38,2.5,0.0,0.75
1,2025-08-02 19:32:05,2025-08-02 20:10:13,1,6.6,1,N,249,195,1,36.6,3.25,0.5,2.0,0.0,1.0,43.35,2.5,0.0,0.75
1,2025-08-02 19:33:47,2025-08-02 19:43:43,1,1.4,1,N,113,224,1,10.0,3.25,0.5,2.95,0.0,1.0,17.7,2.5,0.0,0.75
2,2025-08-02 19:39:43,2025-08-02 19:55:47,1,1.76,1,N,246,249,1,14.9,0.0,0.5,3.93,0.0,1.0,23.58,2.5,0.0,0.75
2,2025-08-02 19:53:39,2025-08-02 20:06:26,4,1.63,1,N,164,162,1,12.8,0.0,0.5,3.51,0.0,1.0,21.06,2.5,0.0,0.75
1,2025-08-02 20:05:47,2025-08-02 20:11:27,1,0.8,1,N,162,229,1,7.2,4.25,0.5,0.0,0.0,1.0,12.95,2.5,0.0,0.75
2,2025-08-02 20:12:09,2025-08-02 20:12:59,2,0.09,1,N,88,231,2,3.0,1.0,0.5,0.0,0.0,1.0,8.75,2.5,0.0,0.75
1,2025-08-02 20:28:57,2025-08-02 20:47:53,1,2.4,1,N,164,239,1,17.0,4.25,0.5,5.7,0.0,1.0,28.45,2.5,0.0,0.75
2,2025-08-02 20:33:26,2025-08-02 20:40:07,1,0.61,1,N,249,158,1,7.2,1.0,0.5,2.59,0.0,1.0,15.54,2.5,0.0,0.75
1,2025-08-02 20:52:17,2025-08-02 21:02:05,1,2.2,1,N,75,229,1,11.4,4.25,0.5,3.45,0.0,1.0,20.6,2.5,0.0,0.75
2,2025-08-02 20:54:33,2025-08-02 21:11:31,1,2.98,1,N,164,263,1,17.7,1.0,0.5,4.69,0.0,1.0,28.14,2.5,0.0,0.75
2,2025-08-02 21:23:11,2025-08-02 21:29:27,2,0.99,1,N,162,170,1,7.9,1.0,0.5,2.0,0.0,1.0,15.65,2.5,0.0,0.75
2,2025-08-02 21:33:06,2025-08-02 21:41:06,1,1.42,1,N,142,50,2,10.0,1.0,0.5,0.0,0.0,1.0,15.75,2.5,0.0,0.75
2,2025-08-02 21:35:37,2025-08-02 21:38:19,1,0.34,1,N,236,236,1,5.1,1.0,0.5,1.0,0.0,1.0,11.1,2.5,0.0,0.0
1,2025-08-02 21:44:48,2025-08-02 21:55:16,1,2.0,1,N,161,142,1,12.1,4.25,0.5,3.55,0.0,1.0,21.4,2.5,0.0,0.75
2,2025-08-02 21:57:07,2025-08-02 22:17:56,1,2.78,1,N,114,161,1,19.8,1.0,0.5,6.39,0.0,1.0,31.94,2.5,0.0,0.75
2,2025-08-02 21:59:16,2025-08-02 22:43:49,1,14.31,1,N,238,61,1,61.8,1.0,0.5,14.9,6.94,1.0,89.39,2.5,0.0,0.75
2,2025-08-02 21:59:50,2025-08-02 22:37:41,2,18.21,2,N,132,41,1,70.0,0.0,0.5,15.69,6.94,1.0,95.88,0.0,1.75,0.0
2,2025-08-02 22:01:22,2025-08-02 22:11:08,1,0.4,1,N,68,100,1,9.3,1.0,0.5,0.0,0.0,1.0,15.05,2.5,0.0,0.75
2,2025-08-02 22:01:59,2025-08-02 22:25:05,1,5.45,1,N,161,166,2,28.2,1.0,0.5,0.0,0.0,1.0,33.95,2.5,0.0,0.75
2,2025-08-02 22:06:40,2025-08-02 22:12:43,1,1.25,1,N,79,107,1,8.6,1.0,0.5,0.0,0.0,1.0,14.35,2.5,0.0,0.75
1,2025-08-02 22:06:53,2025-08-02 22:13:51,1,1.3,1,Y,137,79,1,8.6,4.25,0.5,0.0,0.0,1.0,14.35,2.5,0.0,0.75
2,2025-08-02 22:10:07,2025-08-02 22:16:20,1,1.24,1,N,236,238,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,0.0
2,2025-08-02 22:19:06,2025-08-02 22:24:12,1,0.61,1,N,238,239,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0,0.0
1,2025-08-02 22:23:54,2025-08-02 22:34:04,1,2.6,1,N,232,107,2,12.8,4.25,0.5,0.0,0.0,1.0,18.55,2.5,0.0,0.75
2,2025-08-02 22:24:37,2025-08-02 22:30:22,1,0.74,1,N,234,113,1,7.2,1.0,0.5,0.65,0.0,1.0,13.6,2.5,0.0,0.75
2,2025-08-02 22:33:26,2025-08-02 23:01:42,1,5.58,1,N,74,79,2,29.6,1.0,0.5,0.0,0.0,1.0,35.35,2.5,0.0,0.75
2,2025-08-02 22:36:15,2025-08-02 22:40:50,3,1.15,1,N,79,107,1,7.2,1.0,0.5,0.0,0.0,1.0,12.95,2.5,0.0,0.75
1,2025-08-02 22:46:21,2025-08-02 22:54:51,1,0.8,1,N,158,249,1,8.6,4.25,0.5,2.85,0.0,1.0,17.2,2.5,0.0,0.75
2,2025-08-02 22:47:44,2025-08-02 23:13:12,1,5.48,1,N,230,209,1,30.3,1.0,0.5,5.41,0.0,1.0,41.46,2.5,0.0,0.75
1,2025-08-02 23:00:58,2025-08-02 23:04:55,1,0.6,1,N,249,125,1,5.8,4.25,0.5,0.0,0.0,1.0,11.55,2.5,0.0,0.75
2,2025-08-02 23:02:24,2025-08-02 23:17:36,1,2.74,1,N,48,249,1,16.3,1.0,0.5,4.41,0.0,1.0,26.46,2.5,0.0,0.75
1,2025-08-02 23:19:58,2025-08-02 23:36:54,1,2.8,1,N,79,100,1,16.3,4.25,0.5,3.0,0.0,1.0,25.05,2.5,0.0,0.75
2,2025-08-02 23:25:42,2025-08-03 00:13:35,1,17.77,2,N,132,158,1,70.0,0.0,0.5,20.42,6.94,1.0,103.86,2.5,1.75,0.75
2,2025-08-02 23:27:14,2025-08-02 23:35:11,5,1.45,1,N,211,13,1,10.0,1.0,0.5,0.0,0.0,1.0,15.75,2.5,0.0,0.75
2,2025-08-02 23:35:20,2025-08-02 23:46:55,2,1.3,1,N,148,113,1,12.1,1.0,0.5,5.36,0.0,1.0,23.21,2.5,0.0,0.75
1,2025-08-02 23:35:36,2025-08-03 00:26:30,3,8.4,1,N,100,61,1,48.5,4.25,0.5,5.0,0.0,1.0,59.25,2.5,0.0,0.75
2,2025-08-02 23:52:48,2025-08-03 00:19:01,1,8.62,1,N,162,49,1,37.3,1.0,0.5,10.0,6.94,1.0,59.99,2.5,0.0,0.75
2,2025-08-02 23:53:49,2025-08-03 00:12:15,2,4.02,1,N,148,140,1,21.2,1.0,0.5,4.0,0.0,1.0,30.95,2.5,0.0,0.75
2,2025-08-03 00:03:49,2025-08-03 00:17:04,1,2.0,1,N,209,114,1,14.2,1.0,0.5,0.0,0.0,1.0,19.95,2.5,0.0,0.75
2,2025-08-03 00:16:50,2025-08-03 00:27:48,2,2.16,1,N,237,107,1,13.5,1.0,0.5,3.46,0.0,1.0,22.71,2.5,0.0,0.75
1,2025-08-03 00:45:30,2025-08-03 00:52:14,2,1.7,1,N,48,246,1,10.0,4.25,0.5,2.0,0.0,1.0,17.75,2.5,0.0,0.75
2,2025-08-03 00:54:03,2025-08-03 01:06:43,2,3.76,1,N,79,262,1,18.4,1.0,0.5,4.83,0.0,1.0,28.98,2.5,0.0,0.75
2,2025-08-03 01:13:50,2025-08-03 01:23:02,1,1.25,1,N,246,164,1,10.0,1.0,0.5,3.15,0.0,1.0,18.9,2.5,0.0,0.75
1,2025-08-03 01:15:34,2025-08-03 01:32:50,1,2.7,1,N,90,100,1,16.3,4.25,0.5,0.0,0.0,1.0,22.05,2.5,0.0,0.75
2,2025-08-03 01:26:39,2025-08-03 01:37:13,1,2.17,1,N,249,48,1,12.8,1.0,0.5,3.71,0.0,1.0,22.26,2.5,0.0,0.75
2,2025-08-03 01:26:58,2025-08-03 01:31:31,1,0.89,1,N,234,161,1,6.5,1.0,0.5,3.06,0.0,1.0,15.31,2.5,0.0,0.75
1,2025-08-03 01:30:06,2025-08-03 01:44:10,1,3.8,1,N,249,142,1,17.0,4.25,0.5,2.0,0.0,1.0,24.75,2.5,0.0,0.75
2,2025-08-03 01:33:08,2025-08-03 01:44:23,1,2.42,1,N,249,230,1,13.5,1.0,0.5,0.0,0.0,1.0,19.25,2.5,0.0,0.75
2,2025-08-03 01:36:17,2025-08-03 01:55:36,1,3.54,1,N,113,255,1,21.2,1.0,0.5,5.39,0.0,1.0,32.34,2.5,0.0,0.75
2,2025-08-03 02:46:40,2025-08-03 02:56:52,3,2.55,1,N,48,141,1,14.2,1.0,0.5,3.99,0.0,1.0,23.94,2.5,0.0,0.75
2,2025-08-03 02:47:14,2025-08-03 02:49:20,1,0.04,1,N,48,48,2,4.4,1.0,0.5,0.0,0.0,1.0,10.15,2.5,0.0,0.75
2,2025-08-03 02:50:53,2025-08-03 03:06:02,2,3.02,1,N,158,137,1,17.7,1.0,0.5,4.69,0.0,1.0,28.14,2.5,0.0,0.75
2,2025-08-03 02:58:37,2025-08-03 03:16:00,1,4.71,1,N,114,263,1,21.2,1.0,0.5,2.0,0.0,1.0,28.95,2.5,0.0,0.75
2,2025-08-03 03:00:56,2025-08-03 03:23:45,1,8.82,1,N,211,168,2,38.0,1.0,0.5,0.0,0.0,1.0,43.75,2.5,0.0,0.75
1,2025-08-03 03:03:37,2025-08-03 03:17:17,1,3.3,1,N,148,48,1,15.6,4.25,0.5,2.8,0.0,1.0,24.15,2.5,0.0,0.75
2,2025-08-03 03:18:08,2025-08-03 03:24:24,1,0.76,1,N,249,79,1,7.9,1.0,0.5,0.0,0.0,1.0,13.65,2.5,0.0,0.75
2,2025-08-03 03:26:07,2025-08-03 03:31:24,2,0.64,1,N,114,148,2,6.5,1.0,0.5,0.0,0.0,1.0,12.25,2.5,0.0,0.75
1,2025-08-03 03:41:00,2025-08-03 03:50:36,2,2.5,1,N,48,107,1,12.1,4.25,0.5,3.55,0.0,1.0,21.4,2.5,0.0,0.75
2,2025-08-03 03:58:21,2025-08-03 04:09:17,1,3.48,1,N,107,263,1,15.6,1.0,0.5,4.27,0.0,1.0,25.62,2.5,0.0,0.75
1,2025-08-03 04:03:19,2025-08-03 04:08:30,1,1.3,1,N,144,107,1,7.2,4.25,0.5,2.6,0.0,1.0,15.55,2.5,0.0,0.75
2,2025-08-03 04:07:04,2025-08-03 04:10:02,5,0.97,1,N,142,239,2,6.5,1.0,0.5,0.0,0.0,1.0,12.25,2.5,0.0,0.75
2,2025-08-03 04:16:13,2025-08-03 04:27:43,1,2.89,1,N,48,79,1,15.6,1.0,0.5,1.07,0.0,1.0,22.42,2.5,0.0,0.75
2,2025-08-03 04:22:07,2025-08-03 04:26:37,1,0.86,1,N,50,48,1,6.5,1.0,0.5,0.0,0.0,1.0,12.25,2.5,0.0,0.75
1,2025-08-03 05:05:00,2025-08-03 05:13:53,1,1.7,1,N,68,230,1,10.7,4.25,0.5,3.3,0.0,1.0,19.75,2.5,0.0,0.75
2,2025-08-03 05:06:36,2025-08-03 05:17:25,1,3.69,1,N,144,48,1,17.0,1.0,0.5,4.55,0.0,1.0,27.3,2.5,0.0,0.75
1,2025-08-03 06:30:25,2025-08-03 06:36:40,1,1.1,1,N,162,230,1,7.9,3.25,0.5,3.15,0.0,1.0,15.8,2.5,0.0,0.75
2,2025-08-03 06:44:52,2025-08-03 07:02:37,1,2.87,1,N,239,229,2,19.1,0.0,0.5,0.0,0.0,1.0,23.85,2.5,0.0,0.75
1,2025-08-03 07:26:02,2025-08-03 07:32:35,1,1.2,1,N,137,234,2,7.9,3.25,0.5,0.0,0.0,1.0,12.65,2.5,0.0,0.75
2,2025-08-03 08:04:28,2025-08-03 08:11:54,1,1.41,1,N,170,246,1,9.3,0.0,0.5,4.21,0.0,1.0,18.26,2.5,0.0,0.75
2,2025-08-03 08:39:44,2025-08-03 08:43:15,1,0.75,1,N,151,238,1,5.8,0.0,0.5,1.5,0.0,1.0,11.3,2.5,0.0,0.0
2,2025-08-03 09:01:20,2025-08-03 09:12:03,1,2.87,1,N,262,74,1,14.2,0.0,0.5,2.8,0.0,1.0,21.0,2.5,0.0,0.0
